pair,dataset,method,idx,id,score,budget,failure_bucket,run_dir
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,12,90f7f51f0c27f041e730cf8893f79f3f40fcb0aab1820a4d,0.0,0.308485,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,13,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,0.0,0.290963,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,14,2a398d925d3607c94ffb2d0cf9fe2fe6da6e9970ce95578a,0.0,0.234509,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,15,8d3cf7916a2f8a2762de13a9520b6350e46464fbf7f63dd5,0.0,0.217217,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,16,5844352bd3fe5898756970abec3099ec694be6ad15c498db,0.0,0.208234,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,18,cc32d31bbeb3e0d8787e963cf0843ae6b22f33817eb5a587,0.0,0.229734,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,20,236eb4a8c2ba63d96ed3b6aec9ff7b00fa5e4df1173dd01c,0.0,0.272551,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,24,655c0c4e465b47d7fd829d3a487705991f4c059cee3c9aed,0.0,0.230858,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,25,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,0.0,0.236075,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,28,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,0.0,0.242684,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,29,6275ba9fee197d2fab82671a4497b4764a461c2c7c33ac0b,0.0,0.255936,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,32,47ed89f40cae521df8767b1b7077fe9c547c10fd8bf1c6b2,0.0,0.254783,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,34,0ef1c3ac6b07212a6d5a91bfab2c12f2823412f10f667616,0.0,0.222727,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,37,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,0.0,0.241319,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,38,9a0ab728b48d43221f196b43d2816a4dff4142fd0054a4eb,0.0,0.202781,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,39,6e7c0185fda0b6211274db748205994ee1468cfb30e2023d,0.0,0.291607,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,40,55acb15a501d22031778ff4ccb655e787668b617d911daa9,0.0,0.284325,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,45,5ff6349ea0b2ecb882f535ff3cec2f9c012d3468fb7b912e,0.0,0.267291,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,46,314e76591d11d30d2bd59b2f12b671e873b786656f19956d,0.0,0.337685,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,47,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,0.0,0.292212,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,48,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,0.0,0.220637,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.85 w8,49,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,0.0,0.250037,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0625_1639
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,1,3924e4ac5039ce3fadda49604bfcb0f5238af81774616e53,0.0,0.322199,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,2,2c952e3e1ca394df975103b3135b3c38e0ee16e25d860258,0.0,0.322566,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,4,4b28d517ce1c1e3cfec9282ca7b212c1cb87c254781d7c86,0.0,0.321066,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,5,81cd47ec621f2228d8bb4ec351ffd6b23d23107e5b287ffb,0.0,0.291676,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,6,048e82b64b5651b74d452db7151c2110a718128dfd12a774,0.0,0.312841,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,7,c8fd8db4d295aef41a9434299a8eeffb9af5e2bbcde4f13a,0.0,0.333961,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,11,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,0.0,0.310485,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,12,90f7f51f0c27f041e730cf8893f79f3f40fcb0aab1820a4d,0.0,0.392489,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,13,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,0.0,0.353408,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,14,2a398d925d3607c94ffb2d0cf9fe2fe6da6e9970ce95578a,0.0,0.311262,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,15,8d3cf7916a2f8a2762de13a9520b6350e46464fbf7f63dd5,0.0,0.302648,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,16,5844352bd3fe5898756970abec3099ec694be6ad15c498db,0.0,0.287676,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,18,cc32d31bbeb3e0d8787e963cf0843ae6b22f33817eb5a587,0.0,0.355837,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,20,236eb4a8c2ba63d96ed3b6aec9ff7b00fa5e4df1173dd01c,0.0,0.323596,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,24,655c0c4e465b47d7fd829d3a487705991f4c059cee3c9aed,0.0,0.275516,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,25,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,0.0,0.280657,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,28,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,0.0,0.301034,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,30,40de6f6c353c080845a8ea644039e9ba83cd481d3745395b,0.0,0.323008,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,32,47ed89f40cae521df8767b1b7077fe9c547c10fd8bf1c6b2,0.0,0.31847,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,34,0ef1c3ac6b07212a6d5a91bfab2c12f2823412f10f667616,0.0,0.276596,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,37,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,0.0,0.306143,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,38,9a0ab728b48d43221f196b43d2816a4dff4142fd0054a4eb,0.0,0.232265,low_dynamic_budget,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,39,6e7c0185fda0b6211274db748205994ee1468cfb30e2023d,0.0,0.356303,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,40,55acb15a501d22031778ff4ccb655e787668b617d911daa9,0.0,0.311174,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,45,5ff6349ea0b2ecb882f535ff3cec2f9c012d3468fb7b912e,0.0,0.308395,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,46,314e76591d11d30d2bd59b2f12b671e873b786656f19956d,0.0,0.356815,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,47,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,0.0,0.345149,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,48,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,0.0,0.290641,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,49,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,0.0,0.320566,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,twowikimqa,B-ReKV t=0.95 s=0.90 w16,50,f67db35cb225c73bb753006bd14fab03942bbe0157a74979,0.0,0.280371,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0625_1643
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,1,1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,0.0,0.710723,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,4,41e27260a12cc40a778f8c1ba8bf643ee655871a458e5e1c,0.0,0.710689,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,5,917f18543035ee1b9161cded1d3352531dbf3b249b5f0a18,0.0,0.710705,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,6,b5b0eb150f44a4d7641b9adf9267ca0c2492ea46626449b3,0.0,0.710726,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,8,ed61bdde19a3446389e989c06ab4209f464f9484d42dbd1c,0.0,0.710563,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,10,566881d2138d7e29cd6dd2b661b6f7ffe4c515c92fdaf837,0.0,0.710756,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,13,4c7891d780eb3f45e8c4e5bf14fd9ed6c0bf898fb159b329,0.0,0.710726,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,16,120cb783c796fbedbc76f04cf9be3318e54a63cd642c4401,0.0,0.710775,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,17,032ee1448dec7751d00cd9f752fc61c5843a47e49dd7fcb6,0.0,0.710693,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,18,18ef34b54d2ddc134e1be7cae3d6101432465011d016c77a,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,24,9831469b98405cd1fc1bee7de6f9630ae1cbb5946fd7ca0b,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,25,7ae0ad8d4ded2dee79251ff4f951ecfcabad31d8b4f896ae,0.0,0.710729,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,26,91c198d5820bfba5caf396532a0b30a531e9d09a7a9005a4,0.0,0.710756,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,28,8fbf0a6531d9250e6bcda0c7ba456441f6d4073bf08de826,0.0,0.710663,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,30,6caa98612cf0e2ddf58e1ba70daaf79a3ac616280fb48188,0.0,0.71074,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,31,1f3b1e37c3d2ead7ab4fe7dd9d5cddd55b2c76d28e6bfc86,0.0,0.710655,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,32,33bfe67a3d40e71a5e5351ea5db4ea55df61a018d071074b,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,33,048c12357868d908dfb979ef3c5c6cf7f6d85053acf1cac4,0.0,0.710748,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,37,135b82aecda3c83cfd73d1447e8f92a8a44de50ffdb09444,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,39,751053416f74a11311a13e801634fff8fd48649d3921b368,0.0,0.710589,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,40,b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.0,0.710691,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,41,25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.0,0.710623,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,42,7a503a81877d3baca86f8d7179209e4899823433ab3326f3,0.0,0.71073,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,43,4214e20df9d299bae4fb9ba8d1b4792d516812e86960009c,0.0,0.710753,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,44,ddfed65e5495d0257b22a9537993c3453d8590cc94b8e0d6,0.0,0.710702,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,45,e4725ed7b6df9933d5336f79d5c9d1d803a3e475831f1017,0.0,0.710703,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,48,0e2b2bc81542b95fb86a7fe76cf11c52316937c9aac9123e,0.0,0.710841,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,51,bda4a6b251a601b7f7f956f298b59d8e99993845c1eaf7d6,0.0,0.710701,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,52,e84f6371f23c95f766248ac4e52b781f325f52f09c6eb9ae,0.0,0.710703,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w16 r=0.7,55,f20114170ce5bb518f17950edb4ef828d980bba0bba01077,0.0,0.710801,receiver_or_evidence_failure,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0625_1551
table1_pair6_llama32_abliterated_deepseek3b,multifieldqa_en,ReKV-w8 r=0.3,1,1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,0.0,0.324991,fixed_budget_may_be_tight,snapshots/table1_pair6_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w8_r0.3_0625_1529
