pair,pair_label,task,method,config,n,score,budget,protocol_version,source_rank,run_dir
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,multifieldqa_en,ReKV,w8-r0.5,150,0.49333333333333335,0.5178368000000004,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0713_1219
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,multifieldqa_en,ReKV,w8-r0.7,150,0.4866666666666667,0.7107118399999999,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0713_1222
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,musique,B-ReKV,t0.95-s0.75-w8,500,0.31,0.2523775539999998,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/musique/coverage_main/cov_t0.95_s0.75_w8_0713_1213
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,musique,ReKV,w16-r0.3,500,0.296,0.32497517400000014,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/musique/mtc_receiver/recv_w16_r0.3_0713_1205
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,musique,ReKV,w16-r0.5,500,0.362,0.5178189439999988,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/musique/mtc_receiver/recv_w16_r0.5_0713_1208
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,musique,ReKV,w16-r0.7,500,0.394,0.7106729799999988,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/musique/mtc_receiver/recv_w16_r0.7_0713_1210
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,musique,ReKV,w8-r0.3,500,0.338,0.32497517400000014,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/musique/mtc_receiver/recv_w8_r0.3_0713_1157
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,musique,ReKV,w8-r0.5,500,0.376,0.5178189439999988,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/musique/mtc_receiver/recv_w8_r0.5_0713_1200
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,musique,ReKV,w8-r0.7,500,0.396,0.7106729799999988,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/musique/mtc_receiver/recv_w8_r0.7_0713_1202
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,qasper,B-ReKV,t0.95-s0.75-w8,500,0.296,0.4039757879999998,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/qasper/coverage_main/cov_t0.95_s0.75_w8_0713_1320
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,qasper,ReKV,w16-r0.3,500,0.286,0.3250061139999996,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/qasper/mtc_receiver/recv_w16_r0.3_0713_1257
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,qasper,ReKV,w16-r0.5,500,0.314,0.5178685359999988,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/qasper/mtc_receiver/recv_w16_r0.5_0713_1305
