pair,pair_label,task,method,config,n,score,budget,protocol_version,source_rank,run_dir
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,countries,B-ReKV,t0.95-s0.75-w8,200,0.545,0.2749817999999998,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/countries/coverage_main/cov_t0.95_s0.75_w8_0713_1206
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,countries,ReKV,w16-r0.3,200,0.515,0.32664266999999975,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/countries/mtc_receiver/recv_w16_r0.3_0713_1203
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,countries,ReKV,w16-r0.5,200,0.57,0.5182822150000007,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/countries/mtc_receiver/recv_w16_r0.5_0713_1204
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,countries,ReKV,w16-r0.7,200,0.57,0.711381369999999,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/countries/mtc_receiver/recv_w16_r0.7_0713_1205
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,countries,ReKV,w8-r0.3,200,0.515,0.32664266999999975,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/countries/mtc_receiver/recv_w8_r0.3_0713_1157
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,countries,ReKV,w8-r0.5,200,0.565,0.5182822150000007,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/countries/mtc_receiver/recv_w8_r0.5_0713_1201
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,countries,ReKV,w8-r0.7,200,0.57,0.711381369999999,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/countries/mtc_receiver/recv_w8_r0.7_0713_1202
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,hotpotqa,B-ReKV,t0.95-s0.75-w8,500,0.508,0.2562363639999999,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/hotpotqa/coverage_main/cov_t0.95_s0.75_w8_0713_1237
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,hotpotqa,ReKV,w16-r0.3,500,0.578,0.32510808,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/hotpotqa/mtc_receiver/recv_w16_r0.3_0713_1230
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,hotpotqa,ReKV,w16-r0.5,500,0.664,0.5180235159999989,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/hotpotqa/mtc_receiver/recv_w16_r0.5_0713_1232
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,hotpotqa,ReKV,w16-r0.7,500,0.704,0.7107226739999981,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/hotpotqa/mtc_receiver/recv_w16_r0.7_0713_1234
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,hotpotqa,ReKV,w8-r0.3,500,0.584,0.32510808,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/hotpotqa/mtc_receiver/recv_w8_r0.3_0713_1222
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,hotpotqa,ReKV,w8-r0.5,500,0.672,0.5180235159999989,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/hotpotqa/mtc_receiver/recv_w8_r0.5_0713_1225
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,hotpotqa,ReKV,w8-r0.7,500,0.698,0.7107226739999981,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/hotpotqa/mtc_receiver/recv_w8_r0.7_0713_1227
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,multifieldqa_en,B-ReKV,t0.95-s0.75-w8,150,0.5066666666666667,0.4014232133333334,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/multifieldqa_en/coverage_main/cov_t0.95_s0.75_w8_0713_1417
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,multifieldqa_en,ReKV,w16-r0.3,150,0.5,0.3249917533333334,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/multifieldqa_en/mtc_receiver/recv_w16_r0.3_0713_1408
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,multifieldqa_en,ReKV,w16-r0.5,150,0.5266666666666666,0.5178454333333335,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0713_1411
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,multifieldqa_en,ReKV,w16-r0.7,150,0.52,0.7107070133333337,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0713_1414
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,multifieldqa_en,ReKV,w8-r0.3,150,0.49333333333333335,0.3249917533333334,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/multifieldqa_en/mtc_receiver/recv_w8_r0.3_0713_1358
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,multifieldqa_en,ReKV,w8-r0.5,150,0.5,0.5178454333333335,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0713_1401
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,multifieldqa_en,ReKV,w8-r0.7,150,0.5066666666666667,0.7107070133333337,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0713_1404
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,musique,B-ReKV,t0.95-s0.75-w8,500,0.228,0.26465987399999985,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/musique/coverage_main/cov_t0.95_s0.75_w8_0713_1355
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,musique,ReKV,w16-r0.3,500,0.218,0.32496392399999957,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/musique/mtc_receiver/recv_w16_r0.3_0713_1346
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,musique,ReKV,w16-r0.5,500,0.322,0.5179089699999991,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/musique/mtc_receiver/recv_w16_r0.5_0713_1349
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,musique,ReKV,w16-r0.7,500,0.362,0.71070106,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/musique/mtc_receiver/recv_w16_r0.7_0713_1352
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,musique,ReKV,w8-r0.3,500,0.25,0.32496392399999957,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/musique/mtc_receiver/recv_w8_r0.3_0713_1337
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,musique,ReKV,w8-r0.5,500,0.318,0.5179089699999991,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/musique/mtc_receiver/recv_w8_r0.5_0713_1340
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,musique,ReKV,w8-r0.7,500,0.37,0.71070106,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/musique/mtc_receiver/recv_w8_r0.7_0713_1343
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,qasper,B-ReKV,t0.95-s0.75-w8,500,0.32,0.40682317399999995,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/qasper/coverage_main/cov_t0.95_s0.75_w8_0713_1329
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,qasper,ReKV,w16-r0.3,500,0.276,0.32499875199999945,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/qasper/mtc_receiver/recv_w16_r0.3_0713_1304
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,qasper,ReKV,w16-r0.5,500,0.322,0.5178436419999992,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/qasper/mtc_receiver/recv_w16_r0.5_0713_1312
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,qasper,ReKV,w16-r0.7,500,0.334,0.7107224979999989,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/qasper/mtc_receiver/recv_w16_r0.7_0713_1320
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,qasper,ReKV,w8-r0.3,500,0.29,0.32499875199999945,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/qasper/mtc_receiver/recv_w8_r0.3_0713_1240
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,qasper,ReKV,w8-r0.5,500,0.322,0.5178436419999992,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/qasper/mtc_receiver/recv_w8_r0.5_0713_1248
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,qasper,ReKV,w8-r0.7,500,0.332,0.7107224979999989,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/qasper/mtc_receiver/recv_w8_r0.7_0713_1256
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,tipsheets,B-ReKV,t0.95-s0.75-w8,500,0.414,0.2370574140000001,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/tipsheets/coverage_main/cov_t0.95_s0.75_w8_0713_1220
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,tipsheets,ReKV,w16-r0.3,500,0.446,0.32498362799999936,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/tipsheets/mtc_receiver/recv_w16_r0.3_0713_1214
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,tipsheets,ReKV,w16-r0.5,500,0.624,0.5178213819999983,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/tipsheets/mtc_receiver/recv_w16_r0.5_0713_1216
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,tipsheets,ReKV,w16-r0.7,500,0.79,0.710648317999998,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/tipsheets/mtc_receiver/recv_w16_r0.7_0713_1218
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,tipsheets,ReKV,w8-r0.3,500,0.428,0.32498362799999936,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/tipsheets/mtc_receiver/recv_w8_r0.3_0713_1207
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,tipsheets,ReKV,w8-r0.5,500,0.608,0.5178213819999983,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/tipsheets/mtc_receiver/recv_w8_r0.5_0713_1210
pair2,S: Llama-3.2-3B; R: Llama-3.2-3B,tipsheets,ReKV,w8-r0.7,500,0.804,0.710648317999998,query_sketch_bf16_v1,2,snapshots/table8_pair2_query_sketch_llama32_same/tipsheets/mtc_receiver/recv_w8_r0.7_0713_1212
